name,label,settlement_id,ward_code,lga_code,children_under5_last_round,consent_to_follow_up
BAN-003184,"BAN-003184  (F. Ede, structure 211)",S00739,W008,LGA01,2,yes
BAN-003185,"BAN-003185  (M. Tanko, structure 15)",S00739,W008,LGA01,1,yes
BAN-003186,"BAN-003186  (R. Zubi, structure 188)",S00576,W007,LGA01,3,yes
BAN-003187,"BAN-003187  (B. Cham, structure 205)",S00576,W007,LGA01,4,yes
BAN-003188,"BAN-003188  (I. Wada, structure 8)",S00576,W007,LGA01,2,yes
BAN-003189,"BAN-003189  (B. Cham, structure 151)",S00576,W007,LGA01,4,yes
BAN-003190,"BAN-003190  (A. Wada, structure 222)",S00576,W007,LGA01,0,yes
BAN-003191,"BAN-003191  (B. Abu, structure 33)",S01913,W029,LGA04,3,no
BAN-003192,"BAN-003192  (M. Haru, structure 243)",S00630,W007,LGA01,2,yes
BAN-003193,"BAN-003193  (Y. Wada, structure 257)",S00630,W007,LGA01,0,yes
BAN-003194,"BAN-003194  (Y. Oje, structure 42)",S00820,W009,LGA02,1,yes
BAN-003195,"BAN-003195  (Z. Yaro, structure 40)",S00062,W001,LGA01,4,yes
BAN-003196,"BAN-003196  (A. Oje, structure 254)",S00062,W001,LGA01,0,yes
BAN-003197,"BAN-003197  (Z. Zubi, structure 101)",S00487,W006,LGA01,1,yes
BAN-003198,"BAN-003198  (F. Cham, structure 173)",S00487,W006,LGA01,0,yes
BAN-003199,"BAN-003199  (Z. Oje, structure 98)",S00487,W006,LGA01,0,yes
BAN-003200,"BAN-003200  (Y. Isa, structure 168)",S00487,W006,LGA01,4,yes
BAN-003201,"BAN-003201  (Y. Pama, structure 67)",S00487,W006,LGA01,2,yes
BAN-003202,"BAN-003202  (H. Pama, structure 186)",S00487,W006,LGA01,3,yes
BAN-003203,"BAN-003203  (I. Funo, structure 254)",S00722,W008,LGA01,3,yes
BAN-003204,"BAN-003204  (S. Haru, structure 152)",S01791,W027,LGA03,3,yes
BAN-003205,"BAN-003205  (H. Umar, structure 120)",S01791,W027,LGA03,2,yes
BAN-003206,"BAN-003206  (I. Pama, structure 18)",S01791,W027,LGA03,0,yes
BAN-003207,"BAN-003207  (H. Kabo, structure 132)",S01791,W027,LGA03,2,yes
BAN-003208,"BAN-003208  (S. Tanko, structure 64)",S02144,W033,LGA03,0,yes
BAN-003209,"BAN-003209  (U. Jibo, structure 169)",S02144,W033,LGA03,2,yes
BAN-003210,"BAN-003210  (B. Isa, structure 249)",S02491,W040,LGA04,4,yes
BAN-003211,"BAN-003211  (B. Kabo, structure 97)",S02491,W040,LGA04,2,yes
BAN-003212,"BAN-003212  (M. Zubi, structure 190)",S00610,W007,LGA01,3,yes
BAN-003213,"BAN-003213  (S. Ede, structure 43)",S02002,W031,LGA03,0,yes
BAN-003214,"BAN-003214  (Z. Cham, structure 28)",S02002,W031,LGA03,0,no
BAN-003215,"BAN-003215  (M. Zubi, structure 252)",S00315,W003,LGA01,0,yes
BAN-003216,"BAN-003216  (Y. Gani, structure 42)",S00315,W003,LGA01,2,yes
BAN-003217,"BAN-003217  (I. Ede, structure 57)",S02328,W037,LGA03,2,yes
BAN-003218,"BAN-003218  (M. Yaro, structure 177)",S02143,W033,LGA03,0,yes
BAN-003219,"BAN-003219  (Z. Bala, structure 7)",S02143,W033,LGA03,2,yes
BAN-003220,"BAN-003220  (Z. Umar, structure 113)",S02143,W033,LGA03,1,yes
BAN-003221,"BAN-003221  (K. Oje, structure 79)",S02143,W033,LGA03,4,yes
BAN-003222,"BAN-003222  (Y. Kabo, structure 15)",S02143,W033,LGA03,4,yes
BAN-003223,"BAN-003223  (H. Jibo, structure 176)",S00515,W006,LGA01,2,yes
BAN-003224,"BAN-003224  (I. Sule, structure 22)",S00515,W006,LGA01,3,yes
BAN-003225,"BAN-003225  (Y. Sule, structure 133)",S00515,W006,LGA01,2,yes
BAN-003226,"BAN-003226  (B. Sule, structure 250)",S00515,W006,LGA01,1,yes
BAN-003227,"BAN-003227  (R. Ede, structure 220)",S00515,W006,LGA01,2,yes
BAN-003228,"BAN-003228  (R. Funo, structure 159)",S00515,W006,LGA01,1,yes
BAN-003229,"BAN-003229  (R. Bala, structure 191)",S01885,W029,LGA04,4,yes
BAN-003230,"BAN-003230  (H. Cham, structure 25)",S01076,W014,LGA01,2,yes
BAN-003231,"BAN-003231  (A. Sule, structure 255)",S01320,W017,LGA03,1,yes
BAN-003232,"BAN-003232  (U. Jibo, structure 150)",S01320,W017,LGA03,2,yes
BAN-003233,"BAN-003233  (Y. Bala, structure 230)",S02294,W036,LGA04,4,yes
BAN-003234,"BAN-003234  (Y. Cham, structure 190)",S02294,W036,LGA04,4,yes
BAN-003235,"BAN-003235  (Y. Pama, structure 247)",S02294,W036,LGA04,4,yes
BAN-003236,"BAN-003236  (U. Zubi, structure 154)",S02294,W036,LGA04,4,yes
BAN-003237,"BAN-003237  (U. Kabo, structure 109)",S00851,W010,LGA02,2,yes
BAN-003238,"BAN-003238  (U. Abu, structure 182)",S02102,W033,LGA03,1,yes
BAN-003239,"BAN-003239  (B. Zubi, structure 218)",S02102,W033,LGA03,1,yes
BAN-003240,"BAN-003240  (F. Jibo, structure 95)",S02102,W033,LGA03,2,yes
BAN-003241,"BAN-003241  (S. Dogo, structure 50)",S02492,W040,LGA04,3,yes
BAN-003242,"BAN-003242  (R. Rabi, structure 215)",S02492,W040,LGA04,1,yes
BAN-003243,"BAN-003243  (H. Sule, structure 65)",S02492,W040,LGA04,0,yes
BAN-003244,"BAN-003244  (A. Isa, structure 63)",S02492,W040,LGA04,3,yes
BAN-003245,"BAN-003245  (I. Cham, structure 203)",S02492,W040,LGA04,4,yes
BAN-003246,"BAN-003246  (R. Funo, structure 60)",S02492,W040,LGA04,2,yes
BAN-003247,"BAN-003247  (Y. Rabi, structure 220)",S02492,W040,LGA04,4,yes
BAN-003248,"BAN-003248  (M. Umar, structure 23)",S01007,W014,LGA01,0,no
BAN-003249,"BAN-003249  (R. Nura, structure 145)",S01007,W014,LGA01,1,yes
BAN-003250,"BAN-003250  (F. Sule, structure 153)",S01007,W014,LGA01,2,yes
BAN-003251,"BAN-003251  (F. Rabi, structure 92)",S01227,W015,LGA01,1,no
BAN-003252,"BAN-003252  (M. Sule, structure 184)",S01227,W015,LGA01,3,yes
BAN-003253,"BAN-003253  (S. Ede, structure 161)",S01227,W015,LGA01,2,yes
BAN-003254,"BAN-003254  (S. Cham, structure 132)",S00066,W001,LGA01,4,yes
BAN-003255,"BAN-003255  (B. Sule, structure 135)",S00066,W001,LGA01,2,yes
BAN-003256,"BAN-003256  (S. Ede, structure 99)",S00761,W008,LGA01,0,yes
BAN-003257,"BAN-003257  (B. Tanko, structure 108)",S00761,W008,LGA01,1,yes
BAN-003258,"BAN-003258  (R. Rabi, structure 214)",S01239,W016,LGA02,1,yes
BAN-003259,"BAN-003259  (B. Tanko, structure 78)",S01459,W020,LGA01,3,yes
BAN-003260,"BAN-003260  (U. Kabo, structure 24)",S01459,W020,LGA01,1,yes
BAN-003261,"BAN-003261  (S. Abu, structure 79)",S01128,W015,LGA01,0,yes
BAN-003262,"BAN-003262  (Y. Yaro, structure 16)",S01128,W015,LGA01,1,yes
BAN-003263,"BAN-003263  (Y. Rabi, structure 143)",S00981,W013,LGA02,3,yes
BAN-003264,"BAN-003264  (K. Abu, structure 65)",S00981,W013,LGA02,0,yes
BAN-003265,"BAN-003265  (F. Lami, structure 257)",S00981,W013,LGA02,0,yes
BAN-003266,"BAN-003266  (Y. Rabi, structure 169)",S00981,W013,LGA02,4,yes
BAN-003267,"BAN-003267  (U. Yaro, structure 258)",S01344,W018,LGA02,1,yes
BAN-003268,"BAN-003268  (R. Isa, structure 91)",S01344,W018,LGA02,0,yes
BAN-003269,"BAN-003269  (H. Yaro, structure 216)",S02039,W031,LGA03,1,no
BAN-003270,"BAN-003270  (F. Oje, structure 234)",S00308,W003,LGA01,3,yes
BAN-003271,"BAN-003271  (B. Tanko, structure 209)",S00308,W003,LGA01,4,yes
BAN-003272,"BAN-003272  (I. Gani, structure 185)",S00308,W003,LGA01,3,yes
BAN-003273,"BAN-003273  (Z. Kabo, structure 233)",S01912,W029,LGA04,3,no
BAN-003274,"BAN-003274  (K. Gani, structure 252)",S01912,W029,LGA04,0,yes
BAN-003275,"BAN-003275  (S. Wada, structure 176)",S01912,W029,LGA04,2,no
BAN-003276,"BAN-003276  (U. Umar, structure 221)",S01999,W031,LGA03,3,yes
BAN-003277,"BAN-003277  (Y. Lami, structure 258)",S01999,W031,LGA03,1,yes
BAN-003278,"BAN-003278  (H. Tanko, structure 8)",S01999,W031,LGA03,1,no
BAN-003279,"BAN-003279  (Z. Ede, structure 9)",S01834,W028,LGA04,2,yes
BAN-003280,"BAN-003280  (H. Dogo, structure 35)",S01834,W028,LGA04,4,yes
BAN-003281,"BAN-003281  (K. Ede, structure 129)",S01834,W028,LGA04,1,yes
BAN-003282,"BAN-003282  (S. Kabo, structure 31)",S01834,W028,LGA04,3,yes
BAN-003283,"BAN-003283  (R. Yaro, structure 50)",S01834,W028,LGA04,2,yes
BAN-003284,"BAN-003284  (U. Musa, structure 158)",S00707,W008,LGA01,3,yes
BAN-003285,"BAN-003285  (M. Oje, structure 178)",S00707,W008,LGA01,2,yes
BAN-003286,"BAN-003286  (M. Tanko, structure 31)",S00707,W008,LGA01,0,yes
BAN-003287,"BAN-003287  (R. Jibo, structure 225)",S00707,W008,LGA01,4,yes
BAN-003288,"BAN-003288  (R. Rabi, structure 39)",S00707,W008,LGA01,3,yes
BAN-003289,"BAN-003289  (R. Isa, structure 99)",S00707,W008,LGA01,2,no
BAN-003290,"BAN-003290  (B. Wada, structure 258)",S01408,W019,LGA04,2,yes
BAN-003291,"BAN-003291  (Y. Gani, structure 140)",S00070,W001,LGA01,1,yes
BAN-003292,"BAN-003292  (Z. Haru, structure 192)",S00070,W001,LGA01,4,yes
BAN-003293,"BAN-003293  (A. Kabo, structure 1)",S00070,W001,LGA01,4,yes
BAN-003294,"BAN-003294  (I. Sule, structure 236)",S00070,W001,LGA01,2,yes
BAN-003295,"BAN-003295  (Y. Oje, structure 181)",S00070,W001,LGA01,2,yes
BAN-003296,"BAN-003296  (F. Pama, structure 4)",S00070,W001,LGA01,4,yes
BAN-003297,"BAN-003297  (H. Wada, structure 144)",S00178,W002,LGA01,4,yes
BAN-003298,"BAN-003298  (A. Yaro, structure 44)",S00178,W002,LGA01,3,yes
BAN-003299,"BAN-003299  (B. Lami, structure 96)",S01409,W019,LGA04,3,yes
BAN-003300,"BAN-003300  (K. Dogo, structure 64)",S00332,W004,LGA02,3,yes
BAN-003301,"BAN-003301  (A. Dogo, structure 192)",S00332,W004,LGA02,4,yes
BAN-003302,"BAN-003302  (R. Sule, structure 121)",S00332,W004,LGA02,1,yes
BAN-003303,"BAN-003303  (U. Isa, structure 221)",S01169,W015,LGA01,2,yes
BAN-003304,"BAN-003304  (H. Wada, structure 253)",S00668,W008,LGA01,3,yes
BAN-003305,"BAN-003305  (F. Musa, structure 128)",S00668,W008,LGA01,4,yes
BAN-003306,"BAN-003306  (A. Yaro, structure 252)",S00668,W008,LGA01,1,yes
BAN-003307,"BAN-003307  (Z. Isa, structure 93)",S00668,W008,LGA01,2,yes
BAN-003308,"BAN-003308  (F. Cham, structure 82)",S00668,W008,LGA01,0,yes
BAN-003309,"BAN-003309  (U. Cham, structure 250)",S01327,W018,LGA02,1,yes
BAN-003310,"BAN-003310  (K. Tanko, structure 241)",S01327,W018,LGA02,0,yes
BAN-003311,"BAN-003311  (H. Umar, structure 47)",S01327,W018,LGA02,1,no
BAN-003312,"BAN-003312  (H. Yaro, structure 216)",S01327,W018,LGA02,3,yes
BAN-003313,"BAN-003313  (Y. Rabi, structure 211)",S02524,W040,LGA04,0,yes
BAN-003314,"BAN-003314  (U. Isa, structure 27)",S02524,W040,LGA04,4,yes
BAN-003315,"BAN-003315  (H. Haru, structure 203)",S02524,W040,LGA04,1,yes
BAN-003316,"BAN-003316  (K. Gani, structure 186)",S00195,W002,LGA01,0,yes
BAN-003317,"BAN-003317  (Y. Tanko, structure 181)",S00195,W002,LGA01,1,yes
BAN-003318,"BAN-003318  (H. Yaro, structure 208)",S00540,W007,LGA01,0,yes
BAN-003319,"BAN-003319  (Y. Jibo, structure 208)",S00540,W007,LGA01,0,yes
BAN-003320,"BAN-003320  (U. Bala, structure 173)",S00540,W007,LGA01,4,yes
BAN-003321,"BAN-003321  (U. Funo, structure 142)",S02019,W031,LGA03,3,yes
BAN-003322,"BAN-003322  (B. Dogo, structure 98)",S02019,W031,LGA03,0,yes
BAN-003323,"BAN-003323  (S. Haru, structure 73)",S02019,W031,LGA03,2,yes
BAN-003324,"BAN-003324  (R. Musa, structure 160)",S01779,W027,LGA03,0,yes
BAN-003325,"BAN-003325  (A. Zubi, structure 124)",S01779,W027,LGA03,4,yes
BAN-003326,"BAN-003326  (M. Isa, structure 38)",S01779,W027,LGA03,1,yes
BAN-003327,"BAN-003327  (R. Wada, structure 5)",S01779,W027,LGA03,0,yes
BAN-003328,"BAN-003328  (S. Zubi, structure 115)",S01779,W027,LGA03,4,yes
BAN-003329,"BAN-003329  (A. Wada, structure 229)",S01779,W027,LGA03,3,yes
BAN-003330,"BAN-003330  (K. Cham, structure 87)",S00949,W012,LGA02,1,yes
BAN-003331,"BAN-003331  (R. Musa, structure 18)",S00949,W012,LGA02,3,yes
BAN-003332,"BAN-003332  (H. Rabi, structure 108)",S00949,W012,LGA02,1,yes
BAN-003333,"BAN-003333  (H. Haru, structure 135)",S02000,W031,LGA03,3,yes
BAN-003334,"BAN-003334  (K. Nura, structure 142)",S02000,W031,LGA03,3,yes
BAN-003335,"BAN-003335  (Z. Funo, structure 135)",S02418,W038,LGA03,1,yes
BAN-003336,"BAN-003336  (I. Gani, structure 189)",S01539,W021,LGA02,2,yes
BAN-003337,"BAN-003337  (K. Haru, structure 85)",S01539,W021,LGA02,4,yes
BAN-003338,"BAN-003338  (Y. Gani, structure 72)",S02083,W032,LGA04,2,yes
BAN-003339,"BAN-003339  (I. Bala, structure 118)",S02083,W032,LGA04,3,yes
BAN-003340,"BAN-003340  (U. Ede, structure 79)",S02083,W032,LGA04,1,no
BAN-003341,"BAN-003341  (M. Abu, structure 177)",S02083,W032,LGA04,1,yes
BAN-003342,"BAN-003342  (F. Abu, structure 159)",S00157,W002,LGA01,4,yes
BAN-003343,"BAN-003343  (I. Yaro, structure 55)",S00157,W002,LGA01,3,yes
BAN-003344,"BAN-003344  (F. Musa, structure 26)",S00157,W002,LGA01,1,yes
BAN-003345,"BAN-003345  (B. Gani, structure 126)",S00157,W002,LGA01,2,yes
BAN-003346,"BAN-003346  (U. Rabi, structure 142)",S00157,W002,LGA01,3,yes
BAN-003347,"BAN-003347  (R. Pama, structure 246)",S01183,W015,LGA01,1,yes
BAN-003348,"BAN-003348  (U. Haru, structure 45)",S00027,W001,LGA01,4,yes
BAN-003349,"BAN-003349  (R. Jibo, structure 38)",S02293,W036,LGA04,4,yes
BAN-003350,"BAN-003350  (U. Rabi, structure 39)",S02293,W036,LGA04,2,yes
BAN-003351,"BAN-003351  (B. Oje, structure 51)",S02293,W036,LGA04,4,yes
BAN-003352,"BAN-003352  (A. Wada, structure 168)",S02178,W034,LGA03,0,yes
BAN-003353,"BAN-003353  (Z. Musa, structure 150)",S02178,W034,LGA03,3,yes
BAN-003354,"BAN-003354  (H. Cham, structure 175)",S02178,W034,LGA03,0,yes
BAN-003355,"BAN-003355  (F. Dogo, structure 165)",S02178,W034,LGA03,2,yes
BAN-003356,"BAN-003356  (K. Rabi, structure 55)",S01322,W018,LGA02,0,yes
BAN-003357,"BAN-003357  (H. Abu, structure 1)",S02021,W031,LGA03,0,yes
BAN-003358,"BAN-003358  (A. Ede, structure 240)",S02212,W034,LGA03,2,yes
BAN-003359,"BAN-003359  (I. Zubi, structure 223)",S02212,W034,LGA03,4,yes
BAN-003360,"BAN-003360  (K. Musa, structure 87)",S02212,W034,LGA03,3,yes
BAN-003361,"BAN-003361  (K. Yaro, structure 9)",S01174,W015,LGA01,2,yes
BAN-003362,"BAN-003362  (A. Jibo, structure 204)",S00950,W012,LGA02,1,yes
BAN-003363,"BAN-003363  (S. Dogo, structure 116)",S00277,W003,LGA01,2,yes
BAN-003364,"BAN-003364  (R. Gani, structure 259)",S00277,W003,LGA01,4,yes
BAN-003365,"BAN-003365  (H. Umar, structure 47)",S00277,W003,LGA01,0,yes
BAN-003366,"BAN-003366  (S. Pama, structure 143)",S00599,W007,LGA01,0,yes
BAN-003367,"BAN-003367  (R. Kabo, structure 189)",S00599,W007,LGA01,3,yes
BAN-003368,"BAN-003368  (F. Abu, structure 83)",S00673,W008,LGA01,0,yes
BAN-003369,"BAN-003369  (B. Kabo, structure 143)",S00673,W008,LGA01,3,no
BAN-003370,"BAN-003370  (R. Nura, structure 216)",S01697,W025,LGA04,4,yes
BAN-003371,"BAN-003371  (K. Cham, structure 175)",S02498,W040,LGA04,1,yes
BAN-003372,"BAN-003372  (K. Rabi, structure 245)",S02498,W040,LGA04,3,yes
BAN-003373,"BAN-003373  (A. Lami, structure 141)",S02498,W040,LGA04,1,yes
BAN-003374,"BAN-003374  (B. Tanko, structure 233)",S02498,W040,LGA04,3,yes
BAN-003375,"BAN-003375  (R. Cham, structure 70)",S02498,W040,LGA04,4,yes
BAN-003376,"BAN-003376  (B. Abu, structure 216)",S00516,W006,LGA01,0,yes
BAN-003377,"BAN-003377  (B. Sule, structure 207)",S00516,W006,LGA01,3,yes
BAN-003378,"BAN-003378  (K. Dogo, structure 92)",S00516,W006,LGA01,3,yes
BAN-003379,"BAN-003379  (M. Dogo, structure 56)",S00363,W004,LGA02,0,yes
BAN-003380,"BAN-003380  (R. Musa, structure 146)",S00363,W004,LGA02,1,yes
BAN-003381,"BAN-003381  (M. Lami, structure 150)",S00363,W004,LGA02,0,yes
BAN-003382,"BAN-003382  (B. Tanko, structure 96)",S01675,W025,LGA04,3,yes
BAN-003383,"BAN-003383  (K. Yaro, structure 85)",S01675,W025,LGA04,4,yes
BAN-003384,"BAN-003384  (I. Bala, structure 5)",S01675,W025,LGA04,1,yes
BAN-003385,"BAN-003385  (F. Haru, structure 201)",S01675,W025,LGA04,3,yes
BAN-003386,"BAN-003386  (F. Nura, structure 197)",S01292,W017,LGA03,2,yes
BAN-003387,"BAN-003387  (U. Jibo, structure 219)",S01399,W019,LGA04,4,no
BAN-003388,"BAN-003388  (R. Nura, structure 188)",S01399,W019,LGA04,0,yes
BAN-003389,"BAN-003389  (K. Jibo, structure 160)",S00760,W008,LGA01,1,yes
BAN-003390,"BAN-003390  (M. Kabo, structure 75)",S00885,W011,LGA02,2,no
BAN-003391,"BAN-003391  (U. Rabi, structure 22)",S02030,W031,LGA03,3,yes
BAN-003392,"BAN-003392  (B. Cham, structure 107)",S02030,W031,LGA03,0,no
BAN-003393,"BAN-003393  (B. Isa, structure 146)",S02030,W031,LGA03,1,yes
BAN-003394,"BAN-003394  (F. Isa, structure 189)",S01985,W030,LGA04,0,yes
BAN-003395,"BAN-003395  (H. Tanko, structure 153)",S01042,W014,LGA01,4,no
BAN-003396,"BAN-003396  (M. Rabi, structure 85)",S01998,W031,LGA03,4,yes
BAN-003397,"BAN-003397  (B. Pama, structure 52)",S01998,W031,LGA03,0,yes
BAN-003398,"BAN-003398  (Y. Sule, structure 53)",S01998,W031,LGA03,3,yes
BAN-003399,"BAN-003399  (I. Ede, structure 135)",S01998,W031,LGA03,3,yes
BAN-003400,"BAN-003400  (Z. Sule, structure 180)",S01801,W028,LGA04,3,yes
BAN-003401,"BAN-003401  (H. Ede, structure 78)",S01801,W028,LGA04,3,yes
BAN-003402,"BAN-003402  (F. Isa, structure 207)",S01801,W028,LGA04,3,yes
BAN-003403,"BAN-003403  (H. Rabi, structure 5)",S01801,W028,LGA04,1,yes
BAN-003404,"BAN-003404  (A. Funo, structure 102)",S01654,W024,LGA04,4,yes
BAN-003405,"BAN-003405  (M. Jibo, structure 22)",S01654,W024,LGA04,3,yes
BAN-003406,"BAN-003406  (Y. Abu, structure 123)",S01654,W024,LGA04,1,yes
BAN-003407,"BAN-003407  (R. Musa, structure 152)",S00100,W001,LGA01,0,yes
BAN-003408,"BAN-003408  (A. Pama, structure 245)",S00100,W001,LGA01,2,yes
BAN-003409,"BAN-003409  (Y. Oje, structure 77)",S00148,W002,LGA01,4,yes
BAN-003410,"BAN-003410  (H. Abu, structure 61)",S01813,W028,LGA04,3,no
BAN-003411,"BAN-003411  (F. Cham, structure 88)",S02221,W035,LGA04,4,yes
BAN-003412,"BAN-003412  (U. Haru, structure 43)",S02221,W035,LGA04,3,yes
BAN-003413,"BAN-003413  (A. Rabi, structure 38)",S02221,W035,LGA04,0,yes
BAN-003414,"BAN-003414  (Y. Oje, structure 56)",S02221,W035,LGA04,3,yes
BAN-003415,"BAN-003415  (U. Nura, structure 109)",S02221,W035,LGA04,4,yes
BAN-003416,"BAN-003416  (M. Rabi, structure 186)",S00279,W003,LGA01,3,yes
BAN-003417,"BAN-003417  (R. Jibo, structure 142)",S00279,W003,LGA01,3,yes
BAN-003418,"BAN-003418  (M. Bala, structure 138)",S00942,W012,LGA02,4,yes
BAN-003419,"BAN-003419  (H. Abu, structure 71)",S00942,W012,LGA02,1,yes
BAN-003420,"BAN-003420  (U. Tanko, structure 216)",S00942,W012,LGA02,4,yes
BAN-003421,"BAN-003421  (U. Nura, structure 28)",S00942,W012,LGA02,1,yes
BAN-003422,"BAN-003422  (H. Wada, structure 181)",S00942,W012,LGA02,4,yes
BAN-003423,"BAN-003423  (F. Gani, structure 116)",S00942,W012,LGA02,0,yes
BAN-003424,"BAN-003424  (I. Tanko, structure 118)",S00942,W012,LGA02,3,no
BAN-003425,"BAN-003425  (A. Lami, structure 104)",S00170,W002,LGA01,1,yes
BAN-003426,"BAN-003426  (U. Gani, structure 201)",S01640,W024,LGA04,4,yes
BAN-003427,"BAN-003427  (Y. Nura, structure 229)",S01640,W024,LGA04,0,yes
BAN-003428,"BAN-003428  (R. Gani, structure 24)",S01633,W023,LGA03,1,yes
BAN-003429,"BAN-003429  (M. Bala, structure 229)",S01633,W023,LGA03,4,yes
BAN-003430,"BAN-003430  (S. Bala, structure 61)",S02284,W036,LGA04,1,yes
BAN-003431,"BAN-003431  (A. Jibo, structure 242)",S01003,W014,LGA01,2,yes
BAN-003432,"BAN-003432  (Y. Isa, structure 59)",S01003,W014,LGA01,3,yes
BAN-003433,"BAN-003433  (B. Isa, structure 96)",S02450,W039,LGA04,4,yes
BAN-003434,"BAN-003434  (K. Oje, structure 184)",S02450,W039,LGA04,2,yes
BAN-003435,"BAN-003435  (U. Tanko, structure 70)",S02450,W039,LGA04,1,no
BAN-003436,"BAN-003436  (M. Umar, structure 31)",S02450,W039,LGA04,4,yes
BAN-003437,"BAN-003437  (K. Haru, structure 167)",S01884,W029,LGA04,1,yes
BAN-003438,"BAN-003438  (A. Abu, structure 170)",S01884,W029,LGA04,1,no
BAN-003439,"BAN-003439  (F. Jibo, structure 177)",S01884,W029,LGA04,0,yes
BAN-003440,"BAN-003440  (H. Zubi, structure 166)",S01900,W029,LGA04,1,yes
BAN-003441,"BAN-003441  (I. Oje, structure 30)",S00433,W006,LGA01,3,no
BAN-003442,"BAN-003442  (B. Isa, structure 79)",S00433,W006,LGA01,1,yes
BAN-003443,"BAN-003443  (Z. Abu, structure 46)",S00433,W006,LGA01,1,yes
BAN-003444,"BAN-003444  (F. Lami, structure 45)",S00433,W006,LGA01,3,yes
BAN-003445,"BAN-003445  (U. Nura, structure 212)",S01803,W028,LGA04,2,yes
BAN-003446,"BAN-003446  (K. Dogo, structure 130)",S01803,W028,LGA04,3,yes
BAN-003447,"BAN-003447  (Y. Jibo, structure 168)",S01803,W028,LGA04,1,yes
BAN-003448,"BAN-003448  (R. Isa, structure 126)",S01803,W028,LGA04,0,yes
BAN-003449,"BAN-003449  (H. Bala, structure 115)",S00080,W001,LGA01,1,yes
BAN-003450,"BAN-003450  (I. Gani, structure 122)",S00080,W001,LGA01,0,yes
BAN-003451,"BAN-003451  (Y. Jibo, structure 2)",S00080,W001,LGA01,0,yes
BAN-003452,"BAN-003452  (S. Sule, structure 107)",S00688,W008,LGA01,4,yes
BAN-003453,"BAN-003453  (I. Musa, structure 167)",S00688,W008,LGA01,1,yes
BAN-003454,"BAN-003454  (F. Ede, structure 115)",S00688,W008,LGA01,4,yes
BAN-003455,"BAN-003455  (U. Rabi, structure 83)",S00688,W008,LGA01,0,yes
BAN-003456,"BAN-003456  (B. Dogo, structure 43)",S00137,W002,LGA01,0,yes
BAN-003457,"BAN-003457  (A. Funo, structure 156)",S00137,W002,LGA01,0,yes
BAN-003458,"BAN-003458  (H. Wada, structure 64)",S00137,W002,LGA01,4,yes
BAN-003459,"BAN-003459  (K. Isa, structure 216)",S00137,W002,LGA01,0,yes
BAN-003460,"BAN-003460  (K. Dogo, structure 55)",S00270,W003,LGA01,0,yes
BAN-003461,"BAN-003461  (I. Jibo, structure 184)",S00270,W003,LGA01,4,yes
BAN-003462,"BAN-003462  (M. Funo, structure 76)",S00270,W003,LGA01,2,yes
BAN-003463,"BAN-003463  (U. Gani, structure 75)",S00270,W003,LGA01,3,no
BAN-003464,"BAN-003464  (I. Zubi, structure 212)",S00270,W003,LGA01,2,yes
BAN-003465,"BAN-003465  (F. Funo, structure 158)",S02317,W037,LGA03,3,no
BAN-003466,"BAN-003466  (Z. Dogo, structure 62)",S00573,W007,LGA01,4,yes
BAN-003467,"BAN-003467  (H. Isa, structure 130)",S00573,W007,LGA01,1,yes
BAN-003468,"BAN-003468  (F. Pama, structure 63)",S00573,W007,LGA01,1,yes
BAN-003469,"BAN-003469  (B. Jibo, structure 217)",S00573,W007,LGA01,1,yes
BAN-003470,"BAN-003470  (M. Isa, structure 251)",S00573,W007,LGA01,1,yes
BAN-003471,"BAN-003471  (S. Abu, structure 16)",S00943,W012,LGA02,0,yes
BAN-003472,"BAN-003472  (K. Rabi, structure 166)",S00943,W012,LGA02,1,yes
BAN-003473,"BAN-003473  (S. Pama, structure 183)",S00943,W012,LGA02,1,no
BAN-003474,"BAN-003474  (U. Wada, structure 72)",S00943,W012,LGA02,3,yes
BAN-003475,"BAN-003475  (K. Umar, structure 59)",S00943,W012,LGA02,3,yes
BAN-003476,"BAN-003476  (R. Nura, structure 18)",S02090,W032,LGA04,1,no
BAN-003477,"BAN-003477  (Y. Wada, structure 7)",S02090,W032,LGA04,2,yes
BAN-003478,"BAN-003478  (F. Haru, structure 20)",S02090,W032,LGA04,4,yes
BAN-003479,"BAN-003479  (U. Lami, structure 156)",S02090,W032,LGA04,4,yes
BAN-003480,"BAN-003480  (I. Pama, structure 142)",S02090,W032,LGA04,0,yes
BAN-003481,"BAN-003481  (U. Umar, structure 104)",S01978,W030,LGA04,2,yes
BAN-003482,"BAN-003482  (U. Sule, structure 54)",S01978,W030,LGA04,2,yes
BAN-003483,"BAN-003483  (A. Abu, structure 154)",S01978,W030,LGA04,3,yes
BAN-003484,"BAN-003484  (U. Musa, structure 172)",S01978,W030,LGA04,3,yes
BAN-003485,"BAN-003485  (B. Pama, structure 35)",S02132,W033,LGA03,4,yes
BAN-003486,"BAN-003486  (Y. Sule, structure 12)",S02132,W033,LGA03,4,no
BAN-003487,"BAN-003487  (R. Funo, structure 259)",S02132,W033,LGA03,2,yes
BAN-003488,"BAN-003488  (M. Rabi, structure 134)",S02132,W033,LGA03,0,yes
BAN-003489,"BAN-003489  (R. Nura, structure 216)",S00466,W006,LGA01,0,yes
BAN-003490,"BAN-003490  (F. Abu, structure 85)",S00466,W006,LGA01,2,yes
